Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-MAR-2022|TOYS-W|WARAN SERI I SUNINDO ADIPERSADA Tbk|WARRANT|ID4000040003|SUNINDO ADIPERSADA Tbk, PT|ACTIVE|IDX|06-AUG-2020|IDR|Certificate||05-AUG-2022|08-AUG-2022|880||||100|169999713|||169999713|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|17
31-MAR-2022|TRIN-W|WARAN SERI I PERINTIS TRINITI PROPERTI Tbk|WARRANT|ID4000038601|PERINTIS TRINITI PROPERTI Tbk, PT|ACTIVE|IDX|15-JAN-2020|IDR|Certificate||13-JAN-2023|16-JAN-2023|380||||100|234112855|||234112855|99.94|0.06|100|PROPERTY AND REAL ESTATE|105
31-MAR-2022|TRIS-W|WARAN SERI I TRISULA INTERNATIONAL Tbk|WARRANT|ID4000038304|TRISULA INTERNATIONAL Tbk, PT|ACTIVE|IDX|05-DEC-2019|IDR|Electronic||05-DEC-2022|06-DEC-2022|400|||||348976001|||3819|0|0|0|TEXTILE, GARMENT|6
31-MAR-2022|TRUE-W|WARAN SERI I TRINITI DINAMIK Tbk|WARRANT|ID4000041605|TRINITI DINAMIK Tbk, PT|ACTIVE|IDX|10-JUN-2021|IDR|Certificate||07-JUN-2024|10-JUN-2024|125||||25|1512931742|||1512931742|99.99|0.01|100|PROPERTY AND REAL ESTATE|18
31-MAR-2022|UVCR-W|WARAN SERI I TRIMEGAH KARYA PRATAMA Tbk|WARRANT|ID4000041902|TRIMEGAH KARYA PRATAMA Tbk, PT|ACTIVE|IDX|27-JUL-2021|IDR|Certificate||27-JUL-2023|28-JUL-2023|350||||20|249925470|||249925470|99.68|0.32|100|COMPUTER AND SERVICES|52
31-MAR-2022|WIFI-W|WARAN SERI I SOLUSI SINERGI DIGITAL Tbk|WARRANT|ID4000040508|SOLUSI SINERGI DIGITAL Tbk, PT|ACTIVE|IDX|30-DEC-2020|IDR|Certificate||29-DEC-2023|02-JAN-2024|690||||100|248446313|||248446313|100|0|100|ADVERTISING,PRINTING and MEDIA|165
31-MAR-2022|WIRG-W|WARAN SERI I WIR ASIA Tbk|WARRANT|ID4000043502|WIR ASIA Tbk, PT|ACTIVE|IDX|04-APR-2022|IDR|Certificate||06-OCT-2023|09-OCT-2023|188||||5|771239700||||0|0|0|ADVERTISING,PRINTING and MEDIA|1
31-MAR-2022|ZYRX-W|WARAN SERI I ZYREXINDO MANDIRI BUANA Tbk|WARRANT|ID4000040805|ZYREXINDO MANDIRI BUANA Tbk, PT|ACTIVE|IDX|30-MAR-2021|IDR|Certificate||30-MAR-2023|31-MAR-2023|750||||25|166666600|||166666600|100|0|100|COMPUTER AND SERVICES|101
31-MAR-2022|APIC01XXMF|MTN PACIFIC STRATEGIC FINANCIAL I TAHUN 2021|TERM NOTES|IDH000069806|PACIFIC STRATEGIC FINANCIAL Tbk, PT|ACTIVE|||IDR|Electronic||22-SEP-2026|||9.75|Fixed|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|OTHERS - FINANCE|1
31-MAR-2022|ASAI01A1MF|MTN PT. AGRO SEJAHTERA ABADI TAHUN 2020 TAHAP 1 SERI A|TERM NOTES|IDH0000659A8|AGRO SEJAHTERA ABADI, PT|ACTIVE|||IDR|Electronic||15-APR-2023|||10.5|Fixed|MONTHLY|||50000000000|50000000000|50000000000|100|0|100|PLANTATION|1
31-MAR-2022|ASIE02FXMF|MTN II ASIETEX SINAR INDOPRATAMA TAHUN 2017 SERI F|TERM NOTES|IDH0000385F9|ASIETEX SINAR INDOPRATAMA, PT|ACTIVE|||IDR|Electronic||07-APR-2022|||11|FIXED|SEMI-ANNUAL|||10905750000|10905750000|10905750000|100|0|100|TEXTILE, GARMENT|1
31-MAR-2022|ASIE03AXMF|MTN III ASIETEX SINAR INDOPRATAMA TH 2018 SERI A|TERM NOTES|IDH0000480A9|ASIETEX SINAR INDOPRATAMA, PT|ACTIVE|||IDR|Electronic||31-OCT-2022|||11|FIXED|SEMI-ANNUAL|||30000000000|30000000000|30000000000|100|0|100|TEXTILE, GARMENT|1
31-MAR-2022|ASIE03BXMF|MTN III ASIETEX SINAR INDOPRATAMA TH 2018 SERI B|TERM NOTES|IDH0000480B7|ASIETEX SINAR INDOPRATAMA, PT|ACTIVE|||IDR|Electronic||31-JAN-2023|||11|FIXED|SEMI-ANNUAL|||29094250000|29094250000|29094250000|100|0|100|TEXTILE, GARMENT|1
31-MAR-2022|BBMISB01XXMS|MTN SYARIAH SUB I BANK MUAMALAT INDONESIA TH 2017|TERM NOTES|IDH000041003|BANK MUAMALAT INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||25-JUL-2022|||12.5|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|BBNISB01XXMF|MTN SUBORDINASI I BNI TAHUN 2018|TERM NOTES|IDH000053503|BANK NEGARA INDONESIA (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||10-AUG-2023|||8|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|BMRISB01XXMF|MTN SUBORDINASI I BANK MANDIRI TAHUN 2018|TERM NOTES|IDH000053305|BANK MANDIRI (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||31-JUL-2023|||8.5|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|BANK|1
31-MAR-2022|BOGA01XXMF|MTN BINTANG OTO GLOBAL I TAHUN 2021|TERM NOTES|IDH000069905|BINTANG OTO GLOBAL, PT|ACTIVE|||IDR|Electronic||29-SEP-2026|||10|Fixed|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|AUTOMOTIVE AND COMPONENTS|1
31-MAR-2022|BRIF01XXMF|MTN I BRI FINANCE TAHUN 2019|TERM NOTES|IDH000064500|BRI MULTIFINANCE INDONESIA, PT|ACTIVE|||IDR|Electronic||13-DEC-2022|||9.25|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|94.33|5.67|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BRIF02XXMF|MTN II BRI FINANCE TAHUN 2021|TERM NOTES|IDH000069707|BRI MULTIFINANCE INDONESIA, PT|ACTIVE|||IDR|Electronic||17-SEP-2024|||6.4|Fixed|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BRTA01BXMF|MTN I BARATA INDONESIA TAHUN 2017 SERI B|TERM NOTES|IDH0000459B1|BARATA INDONESIA (PERSERO), PT|ACTIVE|||IDR|Electronic||15-MAR-2023|||11.25|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|OTHER SECTORS|1
31-MAR-2022|CARE01XXMF|MTN METRO HEALTHCARE INDONESIA I TAHUN 2021|TERM NOTES|IDH000070101|METRO HEALTHCARE INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||19-NOV-2024|||8.5|Fixed|3 MONTHS|||650000000000|650000000000|650000000000|100|0|100|HEALTH CARE|1
31-MAR-2022|CASA01XXMF|MTN CAPITAL FINANCIAL INDONESIA I TAHUN 2021|TERM NOTES|IDH000070002|CAPITAL FINANCIAL INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||17-NOV-2024|||8|Fixed|3 MONTHS|||1000000000000|1000000000000|1000000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|CASI01XXMF|MTN CAPITAL STRATEGIC INVESCO I TAHUN 2022|TERM NOTES|IDH000070804|CAPITAL STRATEGIC INVESCO, PT|ACTIVE|||IDR|Electronic||17-FEB-2025|||8|Fixed|3 MONTHS|||700000000000|700000000000|700000000000|100|0|100|OTHERS - MISCELLANENEOUS INDUSTRY|1
31-MAR-2022|CCIN01AXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI A|TERM NOTES|IDH0000601A0|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||190000000000|190000000000|190000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01BXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI B|TERM NOTES|IDH0000601B8|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||34000000000|34000000000|34000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01CXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI C|TERM NOTES|IDH0000601C6|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||21000000000|21000000000|21000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01DXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI D|TERM NOTES|IDH0000601D4|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||32600000000|32600000000|32600000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01EXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI E|TERM NOTES|IDH0000601E2|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||8250000000|8250000000|8250000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01FXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI F|TERM NOTES|IDH0000601F9|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||37300000000|37300000000|37300000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01GXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI G|TERM NOTES|IDH0000601G7|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||61500000000|61500000000|61500000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01HXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI H|TERM NOTES|IDH0000601H5|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||36500000000|36500000000|36500000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01IXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI I|TERM NOTES|IDH0000601I3|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||37650000000|37650000000|37650000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01JXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI J|TERM NOTES|IDH0000601J1|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||33300000000|33300000000|33300000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01KXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI K|TERM NOTES|IDH0000601K9|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||91700000000|91700000000|91700000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01LXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI L|TERM NOTES|IDH0000601L7|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||47450000000|47450000000|47450000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CCIN01MXMF|MTN CRYSTAL CAKRAWALA INDAH I TAHUN 2019 SERI M|TERM NOTES|IDH0000601M5|CRYSTAL CAKRAWALA INDAH, PT|ACTIVE|||IDR|Electronic||22-APR-2027|||5|FLOATING|3 MONTHS|||18750000000|18750000000|18750000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|CKMK01B1MF|MTN CANDRAKARYA MULTIKREASI I TAHAP I TAHUN 2020 SERI B|TERM NOTES|IDH0000672B9|CANDRAKARYA MULTIKREASI, PT|ACTIVE|||IDR|Electronic||09-JUN-2022|||11.25|Fixed|3 MONTHS|||25500000000|25500000000|25500000000|100|0|100|INVESTMENT COMPANY|1
31-MAR-2022|CMTA01AXMF|MTN I PT COMETA CAN SERI A|TERM NOTES|IDH0000278A7|COMETA CAN, PT|ACTIVE|||IDR|Electronic||21-OCT-2023|||11|FIXED|SEMI-ANNUAL|||60000000000|60000000000|60000000000|100|0|100|OTHERS - MISCELLANENEOUS INDUSTRY|1
31-MAR-2022|CMTA01BXMF|MTN I PT COMETA CAN SERI B|TERM NOTES|IDH0000278B5|COMETA CAN, PT|ACTIVE|||IDR|Electronic||04-NOV-2023|||11|FIXED|SEMI-ANNUAL|||60000000000|60000000000|60000000000|100|0|100|OTHERS - MISCELLANENEOUS INDUSTRY|1
31-MAR-2022|CMTA01CXMF|MTN I PT COMETA CAN SERI C|TERM NOTES|IDH0000278C3|COMETA CAN, PT|ACTIVE|||IDR|Electronic||25-NOV-2023|||11|FIXED|SEMI-ANNUAL|||60000000000|60000000000|60000000000|100|0|100|OTHERS - MISCELLANENEOUS INDUSTRY|1
31-MAR-2022|DNRK02XXMF|MTN II DANAREKSA TAHUN 2019|TERM NOTES|IDH000064302|DANAREKSA (PERSERO), PT|ACTIVE|||IDR|Electronic||12-DEC-2022|||10.25|Fixed|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|OTHERS - FINANCE|1
31-MAR-2022|BACA03SB|OBLIGASI SUBORDINASI BANK CAPITAL III TAHUN 2017|CORPORATE BOND|IDA000082804|BANK CAPITAL INDONESIA Tbk, PT|ACTIVE|IDX|12-JUL-2017|IDR|Electronic||11-JUL-2024|||11.5|FIXED|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|BANK|1
31-MAR-2022|BAFI01ACN2|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP II TAHUN 2021 SERI A|CORPORATE BOND|IDA0001149A6|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|28-APR-2021|IDR|Electronic||07-MAY-2022|||4.9|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BAFI01ACN3|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP III TAHUN 2021 SERI A|CORPORATE BOND|IDA0001181A9|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|29-SEP-2021|IDR|Electronic||05-OCT-2022|||3.75|FIXED|3 MONTHS|||150000000000|150000000000|150000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BAFI01BCN2|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001149B4|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|28-APR-2021|IDR|Electronic||27-APR-2024|||6.9|FIXED|3 MONTHS|||725000000000|725000000000|725000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BAFI01BCN3|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP III TAHUN 2021 SERI B|CORPORATE BOND|IDA0001181B7|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|29-SEP-2021|IDR|Electronic||28-SEP-2024|||5.75|FIXED|3 MONTHS|||625000000000|625000000000|625000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BAFI01CN1|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP I TAHUN 2020|CORPORATE BOND|IDA000108104|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|05-AUG-2020|IDR|Electronic||04-AUG-2023|||8.25|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BAFI01CN4|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP IV TAHUN 2021|CORPORATE BOND|IDA000119804|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|16-DEC-2021|IDR|Electronic||15-DEC-2024|||5.75|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BAFI01CN5|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP V TAHUN 2022|CORPORATE BOND|IDA000122006|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|18-MAR-2022|IDR|Electronic||17-MAR-2025|||5.9|FIXED|3 MONTHS|||775000000000|775000000000|775000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BAFI03B|OBLIGASI III BUSSAN AUTO FINANCE TAHUN 2019 SERI B|CORPORATE BOND|IDA0001027B2|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|11-NOV-2019|IDR|Electronic||08-NOV-2022|||8.2|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|BBCA01ASBCN1|OBL SUB BKLJT I BANK CENTRAL ASIA THP I TH18 SR A|CORPORATE BOND|IDA0000918A5|BANK CENTRAL ASIA Tbk, PT|ACTIVE|IDX|06-JUL-2018|IDR|Electronic||05-JUL-2025|||7.75|FIXED|3 MONTHS|||435000000000|435000000000|435000000000|100|0|100|BANK|1
31-MAR-2022|BBCA01BSBCN1|OBL SUB BKLJT I BANK CENTRAL ASIA THP I TH18 SR B|CORPORATE BOND|IDA0000918B3|BANK CENTRAL ASIA Tbk, PT|ACTIVE|IDX|06-JUL-2018|IDR|Electronic||05-JUL-2030|||8|FIXED|3 MONTHS|||65000000000|65000000000|65000000000|100|0|100|BANK|1
31-MAR-2022|BBIA01CCN2|OBL BKLJ I BANK UOB INDONESIA THP II TH2018 SERI C|CORPORATE BOND|IDA0000905C8|BANK UOB INDONESIA, PT|ACTIVE|IDX|24-MAY-2018|IDR|Electronic||23-MAY-2023|||7.65|FIXED|3 MONTHS|||55000000000|55000000000|55000000000|100|0|100|BANK|1
31-MAR-2022|BBIA01SBCN1|OBL SUB BKLJT I BANK UOB INDONESIA TAHAP I TH 2016|CORPORATE BOND|IDA000077903|BANK UOB INDONESIA, PT|ACTIVE|IDX|28-NOV-2016|IDR|Electronic||25-NOV-2023|||9.4|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|BBIA01SBCN2|OBL SUB BKLJT I BANK UOB INDONESIA TAHAP II TH2017|CORPORATE BOND|IDA000084503|BANK UOB INDONESIA, PT|ACTIVE|IDX|18-OCT-2017|IDR|Electronic||17-OCT-2024|||9.25|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|99.8|0.2|100|BANK|1
31-MAR-2022|BBIA02SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK UOB INDONESIA TAHAP I TAHUN 2019|CORPORATE BOND|IDA000099907|BANK UOB INDONESIA, PT|ACTIVE|IDX|08-JUL-2019|IDR|Electronic||05-JUL-2026|||9.85|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|BBIA02SBCN2|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK UOB INDONESIA TAHAP II TAHUN 2019|CORPORATE BOND|IDA000102305|BANK UOB INDONESIA, PT|ACTIVE|IDX|14-NOV-2019|IDR|Electronic||13-NOV-2026|||9.25|FIXED|3 MONTHS|||650000000000|650000000000|650000000000|96.77|3.23|100|BANK|1
31-MAR-2022|BBIA03CN1|OBLIGASI BERKELANJUTAN III BANK UOB INDONESIA TAHAP I TAHUN 2021|CORPORATE BOND|IDA000117105|BANK UOB INDONESIA, PT|ACTIVE|IDX|03-SEP-2021|IDR|Electronic||02-SEP-2024|||5.65|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|BBIA03SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN III BANK UOB INDONESIA TAHAP I TAHUN 2022|CORPORATE BOND|IDA000121800|BANK UOB INDONESIA, PT|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2029|||8|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|BBKP01CN1|OBLIGASI BERKELANJUTAN I BANK KB BUKOPIN TAHAP I TAHUN 2021|CORPORATE BOND|IDA000117501|BANK KB BUKOPIN Tbk, PT|ACTIVE|IDX|10-SEP-2021|IDR|Electronic||09-SEP-2024|||6.25|FIXED|3 MONTHS|||1000000000000|1000000000000|1000000000000|100|0|100|BANK|1
31-MAR-2022|BBKP02SBCN1|OBL SUB BKLJT II BANK BUKOPIN TAHAP I TAHUN 2015|CORPORATE BOND|IDA000069009|BANK KB BUKOPIN Tbk, PT|ACTIVE|IDX|01-JUL-2015|IDR|Electronic||30-JUN-2022|||12|FIXED|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|BANK|1
31-MAR-2022|BBKP02SBCN2|OBL SUB BKLJT II BANK BUKOPIN TAHAP II TAHUN 2017|CORPORATE BOND|IDA000078703|BANK KB BUKOPIN Tbk, PT|ACTIVE|IDX|01-MAR-2017|IDR|Electronic||28-FEB-2024|||11|FIXED|3 MONTHS|||1405000000000|1405000000000|1405000000000|100|0|100|BANK|1
31-MAR-2022|BBKP03ASBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN III BANK KB BUKOPIN TAHAP I TAHUN 2021 SERI A|CORPORATE BOND|IDA0001176A9|BANK KB BUKOPIN Tbk, PT|ACTIVE|IDX|10-SEP-2021|IDR|Electronic||09-SEP-2026|||8|FIXED|3 MONTHS|||315000000000|315000000000|315000000000|100|0|100|BANK|1
31-MAR-2022|BBKP03BSBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN III BANK KB BUKOPIN TAHAP I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001176B7|BANK KB BUKOPIN Tbk, PT|ACTIVE|IDX|10-SEP-2021|IDR|Electronic||09-SEP-2028|||8.9|FIXED|3 MONTHS|||685000000000|685000000000|685000000000|100|0|100|BANK|1
31-MAR-2022|BBNI01CN1|OBLIGASI BERKELANJUTAN I BNI TAHAP I TAHUN 2017|CORPORATE BOND|IDA000082903|BANK NEGARA INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|12-JUL-2017|IDR|Electronic||11-JUL-2022|||8|FIXED|3 MONTHS|||3000000000000|3000000000000|3000000000000|99.54|0.46|100|BANK|1
31-MAR-2022|BBRI02ACN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI A|CORPORATE BOND|IDA0000880A7|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|22-FEB-2018|IDR|Electronic||21-FEB-2023|||6.65|FIXED|3 MONTHS|||1837000000000|1837000000000|1837000000000|99.77|0.23|100|BANK|1
31-MAR-2022|BBRI02BCN3|OBL BKLJT II BANK BRI TAHAP III TAHUN 2017 SERI B|CORPORATE BOND|IDA0000841B7|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|25-AUG-2017|IDR|Electronic||24-AUG-2022|||8|FIXED|3 MONTHS|||1652500000000|1652500000000|1652500000000|99.58|0.42|100|BANK|1
31-MAR-2022|BBRI02BCN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI B|CORPORATE BOND|IDA0000880B5|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|22-FEB-2018|IDR|Electronic||21-FEB-2025|||6.9|FIXED|3 MONTHS|||605000000000|605000000000|605000000000|99.4|0.6|100|BANK|1
31-MAR-2022|BBRI02CCN2|OBL BKLJT II BANK BRI TAHAP II TAHUN 2017 SERI C|CORPORATE BOND|IDA0000800C1|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|12-APR-2017|IDR|Electronic||11-APR-2022|||8.3|FIXED|3 MONTHS|||925000000000|925000000000|925000000000|99.9|0.1|100|BANK|1
31-MAR-2022|BBRI02CCN3|OBL BKLJT II BANK BRI TAHAP III TAHUN 2017 SERI C|CORPORATE BOND|IDA0000841C5|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|25-AUG-2017|IDR|Electronic||24-AUG-2024|||8.25|FIXED|3 MONTHS|||2517000000000|2517000000000|2517000000000|99.33|0.67|100|BANK|1
31-MAR-2022|BBRI02DCN1|OBL BKLJT II BANK BRI TAHAP I TAHUN 2016 SERI D|CORPORATE BOND|IDA0000780D3|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|02-DEC-2016|IDR|Electronic||01-DEC-2023|||8.65|FIXED|3 MONTHS|||477000000000|477000000000|477000000000|100|0|100|BANK|1
31-MAR-2022|BBRI02DCN2|OBL BKLJT II BANK BRI TAHAP II TAHUN 2017 SERI D|CORPORATE BOND|IDA0000800D9|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|12-APR-2017|IDR|Electronic||11-APR-2027|||8.8|FIXED|3 MONTHS|||1300500000000|1300500000000|1300500000000|99.98|0.02|100|BANK|1
31-MAR-2022|BBRI02ECN1|OBL BKLJT II BANK BRI TAHAP I TAHUN 2016 SERI E|CORPORATE BOND|IDA0000780E1|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|02-DEC-2016|IDR|Electronic||01-DEC-2026|||8.9|FIXED|3 MONTHS|||2350000000000|2350000000000|2350000000000|100|0|100|BANK|1
31-MAR-2022|BBRI03BCN1|OBLIGASI BERKELANJUTAN III BANK BRI TAHAP I TAHUN 2019 SERI B|CORPORATE BOND|IDA0001024B9|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|08-NOV-2019|IDR|Electronic||07-NOV-2022|||7.6|FIXED|3 MONTHS|||2089350000000|2089350000000|2089350000000|99.7|0.3|100|BANK|1
31-MAR-2022|BBRI03CCN1|OBLIGASI BERKELANJUTAN III BANK BRI TAHAP I TAHUN 2019 SERI C|CORPORATE BOND|IDA0001024C7|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|08-NOV-2019|IDR|Electronic||07-NOV-2024|||7.85|FIXED|3 MONTHS|||2172800000000|2172800000000|2172800000000|99.75|0.25|100|BANK|1
31-MAR-2022|BBRI03SB|OBLIGASI SUBORDINASI III BANK BRI TAHUN 2018|CORPORATE BOND|IDA000091201|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|27-JUN-2018|IDR|Electronic||26-JUN-2023|||7.7|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|BANK|1
